ID	CITY	STATE	LAT_N	LONG_W
8386	San Francisco	OH	63.738112	-86.764949
8387	Indianapolis	MI	24.990984	-114.835386
8388	Seattle	CA	49.252255	-79.683385
8389	Denver	CA	20.095843	-117.826118
8390	Washington	PA	78.210336	-113.456633
8391	Boston	NC	54.669912	-97.337041
8392	El Paso	PA	46.618186	-128.967619
8393	Nashville	TX	37.792255	-126.912882
8394	Detroit	CA	65.608777	-128.555034
8395	Oklahoma City	MI	76.787969	-70.037275
8396	Las Vegas	OH	72.512148	-108.151237
8397	Portland	OH	73.63437	-103.062261
8398	Memphis	OH	62.807128	-87.666261
8399	Louisville	NY	69.664178	-112.210276
8400	Baltimore	MI	55.692692	-101.430425
8401	New York	FL	27.673635	-125.103375
8402	Los Angeles	NC	53.776486	-117.255837
8403	Chicago	CA	63.481692	-99.713129
8404	Houston	FL	58.943512	-88.024769
8405	Phoenix	PA	36.19602	-98.601386
8406	Philadelphia	FL	23.308791	-118.025371
8407	San Antonio	NY	75.805009	-117.52565
8408	San Diego	MI	54.783543	-103.373036
8409	Dallas	NC	20.446644	-111.798112
8410	San Jose	NY	28.808049	-92.679161
8411	Austin	IL	21.953023	-84.956371
8412	Jacksonville	TX	54.010593	-124.651123
8413	Fort Worth	TX	28.953705	-108.691039
8414	Columbus	GA	22.824386	-90.074073
8415	Charlotte	FL	39.666382	-113.424613
8416	San Francisco	NY	66.927038	-93.536206
8417	Indianapolis	TX	59.823699	-101.616691
8418	Seattle	GA	40.317624	-116.036863
8419	Denver	GA	33.453268	-113.295385
8420	Washington	FL	23.508845	-109.337491
8421	Boston	CA	25.045585	-72.882402
8422	El Paso	OH	31.984004	-112.485877
8423	Nashville	OH	57.674114	-102.164984
8424	Detroit	GA	60.66858	-116.456429
8425	Oklahoma City	CA	35.517203	-127.050287
8426	Las Vegas	MI	29.204782	-122.750147
8427	Portland	IL	31.002595	-111.608824
8428	Memphis	CA	65.002385	-92.517041
8429	Louisville	CA	47.311853	-128.356997
8430	Baltimore	NC	36.500298	-93.338141
8431	New York	NC	36.25405	-100.966452
8432	Los Angeles	IL	70.512462	-112.491206
8433	Chicago	IL	58.992858	-71.586643
8434	Houston	NC	30.375594	-88.450214
8435	Phoenix	TX	43.965472	-119.869038
8436	Philadelphia	GA	59.272065	-124.811691
8437	San Antonio	IL	73.719433	-123.125849
8438	San Diego	OH	77.550645	-70.017217
8439	Dallas	NC	77.997727	-120.252396
8440	San Jose	MI	44.421858	-99.997907
8441	Austin	MI	42.119454	-101.97638
8442	Jacksonville	CA	68.95457	-93.080756
8443	Fort Worth	NY	22.735792	-79.822013
8444	Columbus	PA	36.463685	-99.34668
8445	Charlotte	IL	47.3333	-94.280113
8446	San Francisco	NC	40.135579	-88.44091
8447	Indianapolis	NY	33.514476	-125.569128
8448	Seattle	CA	32.764143	-93.966149
8449	Denver	PA	73.87421	-82.055048
8450	Washington	NC	24.06586	-129.596153
8451	Boston	CA	22.634608	-88.989915
8452	El Paso	NC	29.12407	-120.259886
8453	Nashville	PA	22.445463	-83.366131
8454	Detroit	MI	34.90754	-118.255592
8455	Oklahoma City	PA	50.616606	-120.477766
8456	Las Vegas	OH	31.381074	-108.205223
8457	Portland	FL	28.703011	-103.609901
8458	Memphis	OH	42.609077	-99.542432
8459	Louisville	TX	61.043215	-72.897546
8460	Baltimore	TX	47.044704	-107.419819
8461	New York	TX	38.881071	-85.900999
8462	Los Angeles	CA	29.245257	-72.20738
8463	Chicago	CA	63.28398	-127.460775
8464	Houston	PA	63.694243	-116.338976
8465	Phoenix	MI	73.823197	-95.529774
8466	Philadelphia	MI	24.084967	-120.043025
8467	San Antonio	CA	59.36124	-91.811017
8468	San Diego	IL	34.664916	-79.572947
8469	Dallas	FL	59.666336	-129.574783
8470	San Jose	GA	52.017747	-78.007854
8471	Austin	NC	46.525849	-82.570883
8472	Jacksonville	PA	78.916031	-108.611926
8473	Fort Worth	IL	51.265485	-120.20673
8474	Columbus	OH	79.230879	-89.72457
8475	Charlotte	MI	42.382572	-74.124719
8476	San Francisco	FL	41.91434	-79.204011
8477	Indianapolis	IL	78.146863	-86.518512
8478	Seattle	TX	64.296685	-91.309165
8479	Denver	OH	42.866272	-109.562377
8480	Washington	PA	79.008713	-74.508986
8481	Boston	GA	35.272264	-124.515995
8482	El Paso	GA	71.629626	-97.988329
8483	Nashville	IL	71.853916	-87.317378
8484	Detroit	NY	46.658743	-88.236026
8485	Oklahoma City	GA	74.719948	-77.701029
8486	Las Vegas	PA	61.317665	-76.739173
8487	Portland	IL	28.75867	-79.714923
8488	Memphis	NY	44.541707	-127.87849
8489	Louisville	GA	67.473245	-80.970756
8490	Baltimore	CA	61.886929	-106.562711
8491	New York	CA	64.738764	-72.00992
8492	Los Angeles	MI	51.993281	-104.747079
8493	Chicago	GA	37.312271	-112.32397
8494	Houston	TX	50.042748	-74.458233
8495	Phoenix	OH	53.072503	-96.981166
8496	Philadelphia	NC	53.969827	-99.351962
8497	San Antonio	OH	47.555695	-120.53573
8498	San Diego	GA	79.987933	-125.048084
8499	Dallas	OH	28.445827	-80.773405
8500	San Jose	TX	74.034923	-80.744257
8501	Austin	OH	72.837061	-79.993992
8502	Jacksonville	MI	35.898869	-111.165454
8503	Fort Worth	PA	47.769512	-82.492753
8504	Columbus	NY	30.025445	-114.18866
8505	Charlotte	GA	68.167169	-81.642713
8506	San Francisco	FL	66.569693	-120.933029
8507	Indianapolis	GA	44.223069	-91.923255
8508	Seattle	NY	57.006343	-119.730817
8509	Denver	TX	58.193815	-111.910496
8510	Washington	IL	21.66988	-73.546492
8511	Boston	GA	61.829894	-89.163373
8512	El Paso	PA	78.553236	-111.647093
8513	Nashville	FL	54.525993	-84.560024
8514	Detroit	NC	42.306606	-100.958648
8515	Oklahoma City	PA	69.284991	-125.465764
8516	Las Vegas	NC	55.272087	-114.27014
8517	Portland	OH	51.839049	-128.91256
8518	Memphis	GA	42.97725	-120.970602
8519	Louisville	NC	50.578981	-106.433892
8520	Baltimore	NC	25.262295	-70.723362
8521	New York	IL	39.305719	-89.917751
8522	Los Angeles	NY	25.354281	-113.685471
8523	Chicago	NY	60.411049	-109.128898
8524	Houston	PA	47.086572	-74.969291
8525	Phoenix	IL	23.644416	-77.913299
8526	Philadelphia	CA	27.901472	-97.372173
8527	San Antonio	FL	66.348511	-121.271655
8528	San Diego	MI	60.641065	-118.112401
8529	Dallas	IL	35.850059	-96.941266
8530	San Jose	CA	67.379073	-121.920396
8531	Austin	IL	27.887587	-77.176581
8532	Jacksonville	NY	43.784921	-91.86091
8533	Fort Worth	IL	75.876474	-127.295687
8534	Columbus	GA	71.570298	-103.558918
8535	Charlotte	OH	72.534654	-111.627021
8536	San Francisco	PA	27.522238	-100.017278
8537	Indianapolis	MI	23.234006	-76.123477
8538	Seattle	IL	42.752224	-128.435435
8539	Denver	NC	63.479536	-95.941362
8540	Washington	MI	66.35771	-118.483573
8541	Boston	FL	63.317558	-84.922466
8542	El Paso	TX	31.996262	-78.419329
8543	Nashville	NY	30.547324	-100.319555
8544	Detroit	NC	54.689301	-74.678267
8545	Oklahoma City	MI	73.011252	-112.492984
8546	Las Vegas	IL	72.167736	-72.806126
8547	Portland	CA	53.773404	-125.886683
8548	Memphis	NY	51.771936	-105.858178
8549	Louisville	NC	74.48808	-121.00679
8550	Baltimore	CA	43.788112	-127.507771
8551	New York	CA	34.799933	-120.367167
8552	Los Angeles	NC	59.003621	-80.015446
8553	Chicago	FL	50.961238	-128.320214
8554	Houston	NC	60.386206	-110.688321
8555	Phoenix	PA	27.392088	-75.342678
8556	Philadelphia	NC	58.893091	-89.620361
8557	San Antonio	PA	75.930539	-118.483758
8558	San Diego	FL	72.925384	-79.980454
8559	Dallas	OH	20.368826	-88.513877
8560	San Jose	FL	39.698506	-122.737988
8561	Austin	NC	49.838186	-109.222235
8562	Jacksonville	NC	56.229637	-80.783206
8563	Fort Worth	PA	41.311478	-88.640049
8564	Columbus	TX	74.111349	-113.508487
8565	Charlotte	MI	61.128482	-112.534517
8566	San Francisco	CA	64.829841	-86.385212
8567	Indianapolis	PA	79.227624	-102.039551
8568	Seattle	NY	67.485082	-87.485891
8569	Denver	NC	37.951561	-115.994054
8570	Washington	NC	69.386049	-110.463329
8571	Boston	MI	42.96054	-97.911067
8572	El Paso	IL	50.860241	-70.034508
8573	Nashville	IL	47.246961	-122.301988
8574	Detroit	CA	63.022375	-121.095703
8575	Oklahoma City	TX	46.135781	-99.737759
8576	Las Vegas	MI	67.606104	-123.45739
8577	Portland	OH	32.723796	-128.976797
8578	Memphis	GA	29.018451	-109.463946
8579	Louisville	NC	33.829188	-96.160547
8580	Baltimore	FL	20.235637	-98.422316
8581	New York	TX	54.775012	-120.47597
8582	Los Angeles	NY	30.668484	-102.693306
8583	Chicago	TX	30.978564	-77.055058
8584	Houston	GA	63.571102	-102.807266
8585	Phoenix	PA	38.653691	-106.636457
8586	Philadelphia	CA	66.657543	-94.728616
8587	San Antonio	NY	69.869052	-92.368788
8588	San Diego	IL	34.572062	-97.944467
8589	Dallas	MI	30.884599	-76.869708
8590	San Jose	NY	68.630808	-100.940886
8591	Austin	OH	45.164853	-82.862669
8592	Jacksonville	FL	52.192057	-112.32328
8593	Fort Worth	OH	47.194905	-125.353228
8594	Columbus	FL	32.091993	-104.133082
8595	Charlotte	NY	30.936203	-82.044621
8596	San Francisco	IL	23.724217	-107.883556
8597	Indianapolis	PA	55.041084	-103.311468
8598	Seattle	GA	45.716288	-99.154479
8599	Denver	NC	43.403882	-112.308457
8600	Washington	MI	78.943554	-102.803637
8601	Boston	GA	69.520916	-92.966312
8602	El Paso	PA	21.227077	-106.622667
8603	Nashville	IL	62.403127	-98.458923
8604	Detroit	MI	35.081732	-102.255187
8605	Oklahoma City	CA	64.531488	-125.938021
8606	Las Vegas	OH	34.224475	-98.170091
8607	Portland	IL	26.484589	-103.712691
8608	Memphis	FL	46.859327	-111.859468
8609	Louisville	NY	23.207494	-110.017122
8610	Baltimore	PA	41.761515	-109.658633
8611	New York	CA	53.687453	-117.969689
8612	Los Angeles	GA	20.769962	-122.892682
8613	Chicago	CA	21.429134	-89.403186
8614	Houston	MI	67.189255	-115.971311
8615	Phoenix	TX	68.742973	-129.00052
8616	Philadelphia	OH	63.691431	-93.808289
8617	San Antonio	NY	51.581159	-124.921722
8618	San Diego	NY	27.021076	-73.372274
8619	Dallas	PA	39.062879	-76.076873
8620	San Jose	TX	38.626082	-125.820916
8621	Austin	GA	72.626705	-124.56576
8622	Jacksonville	MI	34.001382	-121.100314
8623	Fort Worth	MI	69.125458	-129.296454
8624	Columbus	MI	77.732622	-97.911745
8625	Charlotte	NY	59.619191	-123.375314
8626	San Francisco	IL	64.092769	-120.073485
8627	Indianapolis	MI	42.522385	-76.916035
8628	Seattle	NC	44.051326	-70.755139
8629	Denver	IL	58.589777	-114.122196
8630	Washington	NY	68.176754	-122.679841
8631	Boston	NY	39.464239	-122.075463
8632	El Paso	MI	51.990011	-86.367812
8633	Nashville	NY	21.200341	-125.595688
8634	Detroit	NC	46.615073	-76.563527
8635	Oklahoma City	GA	22.160706	-119.529618
8636	Las Vegas	FL	37.068732	-84.141233
8637	Portland	NY	43.27663	-77.436883
8638	Memphis	PA	72.789199	-104.108275
8639	Louisville	PA	20.013849	-98.126805
8640	Baltimore	CA	38.243897	-119.651864
8641	New York	MI	57.206451	-83.214254
8642	Los Angeles	OH	22.294504	-96.80217
8643	Chicago	CA	78.417838	-110.434565
8644	Houston	NY	38.374827	-95.416435
8645	Phoenix	FL	58.073884	-111.254995
8646	Philadelphia	GA	32.508926	-99.456022
8647	San Antonio	NC	22.47069	-125.241508
8648	San Diego	IL	69.983427	-127.531758
8649	Dallas	TX	55.669579	-83.996163
8650	San Jose	TX	54.034324	-118.770278
8651	Austin	TX	24.476773	-119.349978
8652	Jacksonville	IL	72.963383	-113.008801
8653	Fort Worth	NC	39.717416	-118.494486
8654	Columbus	CA	58.934926	-109.066572
8655	Charlotte	MI	58.572201	-92.040102
8656	San Francisco	NY	53.470094	-83.042591
8657	Indianapolis	FL	62.108694	-99.174817
8658	Seattle	OH	48.363789	-128.712424
8659	Denver	FL	21.401844	-117.199795
8660	Washington	GA	54.121055	-101.008286
8661	Boston	TX	69.897593	-76.966881
8662	El Paso	MI	76.40169	-127.328877
8663	Nashville	PA	74.722268	-86.980753
8664	Detroit	GA	37.802524	-119.463862
8665	Oklahoma City	GA	44.797663	-121.010477
8666	Las Vegas	IL	28.190214	-98.501145
8667	Portland	NY	28.782685	-91.542017
8668	Memphis	FL	57.429796	-86.920899
8669	Louisville	IL	43.066043	-96.14584
8670	Baltimore	TX	46.707542	-119.29894
8671	New York	NY	62.008447	-98.455351
8672	Los Angeles	PA	41.408585	-120.648587
8673	Chicago	NY	57.413752	-121.96229
8674	Houston	TX	71.945795	-99.183239
8675	Phoenix	OH	64.410508	-118.526357
8676	Philadelphia	PA	54.82003	-112.006464
8677	San Antonio	NY	74.449242	-72.355733
8678	San Diego	MI	29.000874	-92.890096
8679	Dallas	FL	21.914497	-78.081879
8680	San Jose	CA	21.84446	-110.503268
8681	Austin	MI	39.832463	-108.37224
8682	Jacksonville	PA	77.299677	-112.301267
8683	Fort Worth	IL	63.63287	-85.43155
8684	Columbus	CA	52.54799	-97.104599
8685	Charlotte	PA	76.132959	-116.263523
8686	San Francisco	CA	27.970539	-90.752013
8687	Indianapolis	CA	71.467656	-74.609769
8688	Seattle	FL	54.68105	-90.166796
8689	Denver	NC	23.212255	-105.469428
8690	Washington	PA	76.755801	-82.209394
8691	Boston	NY	53.003358	-81.522279
8692	El Paso	PA	34.278335	-83.934319
8693	Nashville	OH	71.204427	-89.471367
8694	Detroit	NY	30.145032	-85.721806
8695	Oklahoma City	GA	35.228762	-128.529778
8696	Las Vegas	TX	77.228951	-74.744774
8697	Portland	NC	52.278119	-117.744458
8698	Memphis	GA	67.864008	-102.615052
8699	Louisville	IL	60.987766	-94.938323
8700	Baltimore	MI	64.454213	-92.242142
8701	New York	GA	77.60473	-87.291209
8702	Los Angeles	CA	79.765888	-72.204314
8703	Chicago	FL	35.718861	-95.654581
8704	Houston	NC	59.339391	-116.019161
8705	Phoenix	NC	46.72455	-71.153198
8706	Philadelphia	NY	36.849426	-82.757264
8707	San Antonio	TX	61.968651	-106.857259
8708	San Diego	OH	50.710062	-105.711413
8709	Dallas	CA	64.289246	-100.147356
8710	San Jose	MI	79.836217	-126.161923
8711	Austin	NY	64.176105	-77.986866
8712	Jacksonville	GA	73.700621	-116.351998
8713	Fort Worth	CA	35.400645	-124.919037
8714	Columbus	PA	28.024194	-76.834901
8715	Charlotte	PA	76.750912	-117.205436
8716	San Francisco	MI	32.719967	-114.364585
8717	Indianapolis	OH	28.957512	-129.773477
8718	Seattle	MI	46.211749	-83.605105
8719	Denver	NC	67.769045	-70.463397
8720	Washington	TX	38.447376	-87.114738
8721	Boston	OH	47.821111	-128.56277
8722	El Paso	FL	34.547063	-92.542166
8723	Nashville	MI	46.474431	-77.246964
8724	Detroit	TX	27.796836	-104.576736
8725	Oklahoma City	CA	52.82283	-126.704452
8726	Las Vegas	OH	29.38149	-97.400225
8727	Portland	NY	50.257805	-73.450737
8728	Memphis	FL	55.503722	-71.788137
8729	Louisville	CA	41.82956	-72.936294
8730	Baltimore	TX	45.99929	-108.206276
8731	New York	TX	36.108342	-99.423596
8732	Los Angeles	OH	63.103723	-96.470139
8733	Chicago	OH	24.065697	-113.580181
8734	Houston	IL	25.888902	-74.335423
8735	Phoenix	NY	41.911546	-76.651816
8736	Philadelphia	GA	39.252786	-117.862919
8737	San Antonio	GA	62.690667	-94.858087
8738	San Diego	NY	21.136516	-78.149753
8739	Dallas	GA	41.050068	-71.189465
8740	San Jose	OH	53.031203	-100.227066
8741	Austin	IL	43.672966	-112.326424
8742	Jacksonville	NC	42.589894	-101.71522
8743	Fort Worth	MI	62.882393	-125.697223
8744	Columbus	MI	42.515628	-123.18921
8745	Charlotte	MI	74.541571	-89.210173
8746	San Francisco	MI	22.892402	-76.529139
8747	Indianapolis	FL	71.74829	-122.831942
8748	Seattle	MI	42.772803	-105.753095
8749	Denver	MI	20.48167	-91.488781
8750	Washington	NC	69.97861	-91.341029
8751	Boston	MI	33.342013	-121.0684
8752	El Paso	MI	72.977409	-129.235404
8753	Nashville	NC	22.361018	-118.15844
8754	Detroit	IL	38.277272	-116.286314
8755	Oklahoma City	NY	71.161262	-90.837551
8756	Las Vegas	NC	51.692261	-114.172354
8757	Portland	PA	21.878277	-128.777908
8758	Memphis	NY	41.444901	-112.691041
8759	Louisville	MI	47.170818	-77.67365
8760	Baltimore	GA	70.447649	-82.425685
8761	New York	CA	72.235123	-70.126766
8762	Los Angeles	CA	45.842077	-106.155068
8763	Chicago	IL	60.097517	-116.558853
8764	Houston	GA	60.529383	-81.856456
8765	Phoenix	IL	28.579368	-111.56067
8766	Philadelphia	FL	37.142401	-90.641856
8767	San Antonio	OH	34.818538	-81.736293
8768	San Diego	PA	32.109378	-96.550962
8769	Dallas	OH	29.910646	-86.918403
8770	San Jose	NY	62.401229	-70.997246
8771	Austin	FL	38.281816	-114.677848
8772	Jacksonville	PA	33.027513	-75.017842
8773	Fort Worth	MI	30.341037	-120.321057
8774	Columbus	OH	30.667981	-90.251597
8775	Charlotte	FL	60.220258	-93.00573
8776	San Francisco	NY	42.660502	-119.078911
8777	Indianapolis	TX	31.402223	-73.979141
8778	Seattle	OH	34.019911	-109.576545
8779	Denver	NY	46.160265	-89.239212
8780	Washington	OH	71.739158	-97.222102
8781	Boston	MI	50.853931	-94.810775
8782	El Paso	TX	58.564371	-115.835998
8783	Nashville	CA	20.400322	-123.61084
8784	Detroit	GA	21.264418	-116.386852
8785	Oklahoma City	PA	38.568259	-94.652588
8786	Las Vegas	OH	26.118262	-77.25833
8787	Portland	MI	63.840445	-70.082076
8788	Memphis	TX	44.796851	-77.204826
8789	Louisville	OH	51.634746	-89.795829
8790	Baltimore	FL	78.165297	-119.656028
8791	New York	MI	51.861236	-76.119006
8792	Los Angeles	CA	72.972171	-124.498404
8793	Chicago	NY	74.903351	-88.097996
8794	Houston	OH	76.098435	-127.165325
8795	Phoenix	PA	26.586316	-73.146076
8796	Philadelphia	MI	51.533615	-109.7678
8797	San Antonio	PA	39.651292	-83.171992
8798	San Diego	IL	70.589452	-81.31564
8799	Dallas	FL	35.978691	-125.900166
8800	San Jose	MI	62.154713	-93.81961
8801	Austin	CA	27.068482	-85.455422
8802	Jacksonville	IL	79.665046	-106.557468
8803	Fort Worth	GA	51.066943	-122.917719
8804	Columbus	FL	77.811558	-98.321441
8805	Charlotte	GA	54.004598	-72.554305
8806	San Francisco	PA	23.720366	-88.255171
8807	Indianapolis	IL	69.665493	-100.314845
8808	Seattle	NC	73.48229	-114.580519
8809	Denver	NY	33.649338	-106.227929
8810	Washington	IL	77.355788	-110.012358
8811	Boston	GA	74.060916	-70.040491
8812	El Paso	NC	47.835065	-80.904021
8813	Nashville	IL	65.417423	-97.620032
8814	Detroit	TX	27.220442	-97.974109
8815	Oklahoma City	MI	53.378387	-76.110138
8816	Las Vegas	GA	47.941467	-80.975083
8817	Portland	TX	26.377829	-86.243192
8818	Memphis	MI	33.583385	-83.071775
8819	Louisville	OH	46.298087	-114.259892
8820	Baltimore	CA	60.41215	-88.192585
8821	New York	OH	77.703537	-82.476688
8822	Los Angeles	GA	22.034349	-79.450189
8823	Chicago	FL	50.318818	-115.716572
8824	Houston	FL	40.863159	-122.861154
8825	Phoenix	NY	61.997648	-128.240672
8826	Philadelphia	GA	76.132034	-123.229504
8827	San Antonio	CA	56.033476	-126.134599
8828	San Diego	GA	79.515405	-105.741325
8829	Dallas	PA	75.034932	-91.421638
8830	San Jose	MI	75.35588	-107.68994
8831	Austin	CA	24.625888	-128.599319
8832	Jacksonville	PA	77.555095	-75.352856
8833	Fort Worth	MI	24.53584	-121.385869
8834	Columbus	FL	40.992665	-89.847423
8835	Charlotte	CA	70.244346	-124.823509
8836	San Francisco	TX	37.459991	-118.083274
8837	Indianapolis	IL	75.683942	-84.581266
8838	Seattle	NC	47.304825	-119.228487
8839	Denver	NC	56.359676	-108.095623
8840	Washington	PA	35.530217	-120.060152
8841	Boston	MI	26.659073	-93.521579
8842	El Paso	FL	46.876053	-115.261123
8843	Nashville	FL	34.571284	-101.258529
8844	Detroit	PA	55.760008	-115.610553
8845	Oklahoma City	OH	46.64779	-127.157079
8846	Las Vegas	FL	20.939643	-95.580993
8847	Portland	OH	49.367797	-79.152591
8848	Memphis	OH	40.216306	-120.196159
8849	Louisville	CA	39.351341	-102.094548
8850	Baltimore	FL	58.611524	-94.126144
8851	New York	FL	40.051076	-100.125528
8852	Los Angeles	MI	52.799605	-103.89692
8853	Chicago	FL	38.598536	-117.566668
8854	Houston	IL	61.521043	-106.179324
8855	Phoenix	OH	35.113463	-97.803544
8856	Philadelphia	GA	23.9625	-101.457665
8857	San Antonio	MI	28.659292	-73.54484
8858	San Diego	MI	26.895667	-118.41851
8859	Dallas	MI	47.101114	-122.587625
8860	San Jose	GA	54.196598	-116.376116
8861	Austin	NY	50.427135	-125.227382
8862	Jacksonville	FL	29.955496	-128.880168
8863	Fort Worth	MI	24.364441	-111.183586
8864	Columbus	OH	30.288581	-84.680559
8865	Charlotte	NC	51.80602	-72.408349
8866	San Francisco	MI	55.159144	-110.64357
8867	Indianapolis	PA	38.113046	-105.928254
8868	Seattle	CA	78.560598	-78.714131
8869	Denver	GA	50.384133	-76.63643
8870	Washington	NC	45.852924	-128.260349
8871	Boston	MI	26.495593	-124.906654
8872	El Paso	PA	72.486416	-87.827563
8873	Nashville	TX	73.863085	-113.571725
8874	Detroit	CA	58.053706	-76.030278
8875	Oklahoma City	MI	79.683032	-71.936802
8876	Las Vegas	OH	74.981913	-70.872319
8877	Portland	CA	70.047543	-120.055404
8878	Memphis	PA	79.860966	-79.441626
8879	Louisville	OH	21.257633	-76.89966
8880	Baltimore	NY	37.577367	-114.142251
8881	New York	PA	55.210352	-91.88503
8882	Los Angeles	MI	22.181942	-101.014862
8883	Chicago	NC	60.315802	-83.58739
8884	Houston	FL	49.345217	-94.832471
8885	Phoenix	CA	55.085999	-86.272698
8886	Philadelphia	IL	33.170192	-78.621778
8887	San Antonio	NC	29.864877	-124.64862
8888	San Diego	CA	47.343507	-115.548254
8889	Dallas	GA	33.1674	-107.604927
8890	San Jose	NC	46.353304	-120.323633
8891	Austin	FL	42.35132	-103.317481
8892	Jacksonville	GA	52.433984	-73.901482
8893	Fort Worth	TX	40.236952	-93.657296
8894	Columbus	PA	34.476917	-121.037502
8895	Charlotte	GA	65.135928	-90.28762
8896	San Francisco	IL	56.256484	-119.18021
8897	Indianapolis	FL	56.762336	-84.739341
8898	Seattle	NY	42.439552	-99.724313
8899	Denver	TX	62.46446	-107.11695
8900	Washington	NC	20.269827	-125.492016
8901	Boston	IL	49.779483	-98.528399
8902	El Paso	FL	41.386075	-102.545635
8903	Nashville	OH	40.397446	-101.590891
8904	Detroit	NC	20.325724	-120.094251
8905	Oklahoma City	MI	38.333247	-98.093106
8906	Las Vegas	CA	66.48202	-103.870853
8907	Portland	MI	75.966232	-101.676044
8908	Memphis	MI	33.348835	-101.067436
8909	Louisville	TX	29.439261	-94.603727
8910	Baltimore	GA	70.737994	-105.124216
8911	New York	NY	53.127465	-119.050936
8912	Los Angeles	IL	73.170352	-116.613477
8913	Chicago	GA	44.339419	-77.942333
8914	Houston	PA	33.318012	-94.707127
8915	Phoenix	TX	23.827414	-71.390605
8916	Philadelphia	TX	62.324492	-85.032101
8917	San Antonio	PA	67.352969	-74.435213
8918	San Diego	NY	65.07623	-84.515425
8919	Dallas	MI	25.364367	-128.986099
8920	San Jose	TX	78.318142	-121.724742
8921	Austin	IL	40.576315	-96.833059
8922	Jacksonville	TX	71.601924	-101.231264
8923	Fort Worth	GA	59.789265	-100.360444
8924	Columbus	MI	50.604599	-89.829863
8925	Charlotte	IL	35.380852	-108.045148
8926	San Francisco	PA	28.818984	-101.558814
8927	Indianapolis	GA	72.896195	-105.789604
8928	Seattle	GA	35.431463	-124.236419
8929	Denver	OH	29.061977	-115.908681
8930	Washington	MI	40.815599	-116.524073
8931	Boston	FL	71.187932	-111.996823
8932	El Paso	NC	73.795893	-118.108054
8933	Nashville	TX	57.386931	-80.69316
8934	Detroit	PA	35.760074	-77.626775
8935	Oklahoma City	CA	23.128179	-90.655902
8936	Las Vegas	NY	66.68119	-117.712123
8937	Portland	OH	72.282523	-123.838319
8938	Memphis	NY	20.828699	-71.525793
8939	Louisville	IL	29.163437	-79.09315
8940	Baltimore	CA	33.275993	-105.021801
8941	New York	GA	64.903121	-106.255595
8942	Los Angeles	TX	68.269396	-91.344241
8943	Chicago	FL	24.90222	-70.756911
8944	Houston	OH	22.995225	-122.280038
8945	Phoenix	GA	53.857739	-89.738505
8946	Philadelphia	PA	20.953274	-90.605436
8947	San Antonio	PA	26.682915	-100.641924
8948	San Diego	CA	32.959677	-105.06757
8949	Dallas	CA	47.056768	-76.191104
8950	San Jose	NY	76.585653	-118.736315
8951	Austin	OH	26.980674	-89.592347
8952	Jacksonville	NY	38.234907	-116.738646
8953	Fort Worth	GA	72.766357	-70.573803
8954	Columbus	FL	70.776998	-119.438287
8955	Charlotte	PA	58.491831	-89.888154
8956	San Francisco	GA	49.009818	-85.596395
8957	Indianapolis	FL	24.28858	-75.880598
8958	Seattle	OH	42.823537	-120.528215
8959	Denver	MI	50.047235	-87.46576
8960	Washington	IL	39.574658	-77.335996
8961	Boston	PA	35.896735	-80.318474
8962	El Paso	NY	77.713166	-105.884908
8963	Nashville	IL	76.709236	-123.146202
8964	Detroit	OH	66.991093	-118.732366
8965	Oklahoma City	IL	58.69174	-81.575521
8966	Las Vegas	NY	37.917556	-125.190284
8967	Portland	NC	64.220649	-73.186591
8968	Memphis	NC	74.055819	-110.227371
8969	Louisville	OH	21.514029	-82.088357
8970	Baltimore	CA	31.493406	-87.986841
8971	New York	MI	57.714669	-127.349152
8972	Los Angeles	PA	20.796383	-83.340153
8973	Chicago	MI	53.13398	-102.052097
8974	Houston	NY	78.76062	-92.202855
8975	Phoenix	OH	64.821201	-96.534349
8976	Philadelphia	GA	57.928834	-128.161838
8977	San Antonio	NY	54.437518	-91.435902
8978	San Diego	CA	30.908812	-81.046403
8979	Dallas	MI	26.643682	-82.266935
8980	San Jose	FL	69.9686	-103.2874
8981	Austin	MI	22.804938	-86.749612
8982	Jacksonville	NC	23.61821	-94.480642
8983	Fort Worth	PA	66.196141	-104.36332
8984	Columbus	PA	52.723935	-104.610222
8985	Charlotte	PA	75.648103	-86.17444
8986	San Francisco	OH	66.766135	-114.527722
8987	Indianapolis	PA	44.559277	-81.718689
8988	Seattle	NY	38.828419	-92.339745
8989	Denver	CA	45.37988	-95.105053
8990	Washington	FL	46.973241	-127.041063
8991	Boston	FL	21.277491	-88.879046
8992	El Paso	TX	72.202466	-121.629417
8993	Nashville	CA	21.39322	-106.990766
8994	Detroit	CA	21.667335	-125.34535
8995	Oklahoma City	PA	33.58227	-115.025812
8996	Las Vegas	NC	54.620676	-121.325805
8997	Portland	OH	28.627548	-128.245986
8998	Memphis	NY	29.537036	-78.668393
8999	Louisville	OH	51.633043	-77.788514
9000	Baltimore	NY	51.258015	-111.384211
9001	New York	IL	71.783964	-128.075558
9002	Los Angeles	CA	26.05126	-99.645243
9003	Chicago	OH	78.961178	-112.164848
9004	Houston	MI	58.507019	-100.770904
9005	Phoenix	CA	73.415823	-117.358193
9006	Philadelphia	PA	31.199423	-120.481287
9007	San Antonio	GA	20.235055	-98.046004
9008	San Diego	FL	60.477605	-115.447179
9009	Dallas	TX	52.234787	-129.342564
